date,interest_rate,unemployment_rate,gdp_growth,inflation_rate,market_volatility
2023-10-08,8.074319782533337,4.057216387226397,1.995296669108403,3.4847954820956453,0.25004987593196365
2023-10-09,6.925733876735621,3.4710831749221174,2.4568228877302665,3.632578666044001,0.1605209446735915
2023-10-10,8.73829793999485,3.9085723297985666,1.75645019250708,1.8617227488372958,0.24139688360570027
2023-10-11,5.24962050284496,4.50156896591339,1.7429749129940428,1.645878633227021,0.15166890663409083
2023-10-12,4.752046002659559,2.8503654595246872,2.1343231413825583,3.3974824421531435,0.25612990835431404
2023-10-13,7.757374362266244,3.63198034369196,1.8028941139015437,2.6204268032475495,0.2661283156598419
2023-10-14,6.683451686651743,4.909733118486459,2.247014143461845,2.4432373234211253,0.25954473367195774
2023-10-15,7.709232356601243,3.3446403647560943,2.3960729283424755,2.8824013911250117,0.1430945211701252
2023-10-16,4.957956400775072,3.2915568032751406,-0.44582499882814275,2.8295934512401444,0.23884988757878775
2023-10-17,5.835168774728437,3.9605308781588016,0.5588859441136964,3.373952768578855,0.20770807747526984
2023-10-18,9.114179227068794,3.4351190433745984,1.4218353160024635,3.487511602162832,0.29720739799780954
2023-10-19,6.19847643671266,4.237892433676676,2.3237350413563824,3.9838923976750267,0.1723153641958128
2023-10-20,8.639756213513088,4.9375424528142,1.483437070721594,2.741771881856011,0.2542502705678081
2023-10-21,7.665192922748914,3.7373665902699984,3.948080703211989,3.9957719760979193,0.1740156234114634
2023-10-22,6.071804979663075,5.068850234120269,2.815701558737555,3.5875174060732125,0.1793714948308084
2023-10-23,8.6176372027143,3.4735318328995817,3.6666246825586866,3.8730241541760835,0.12219843688101949
2023-10-24,6.989532439722465,3.616184617549228,2.820139797274796,1.89323070387425,0.14793223716523826
2023-10-25,6.520295132623021,3.220074761605479,0.8329345385761296,2.896940837200811,0.1328968573144674
2023-10-26,6.380203167879209,3.474938397081623,1.1675352899680786,4.895238317929429,0.13184011220878541
2023-10-27,7.158243506459773,3.5806486367491055,1.6908790547425279,1.6288095574150734,0.10180330553037123
2023-10-28,4.807535283506226,3.9069934134795656,1.1432049925997492,4.79153713167835,0.2587561538945525
2023-10-29,7.848522229747736,3.0769647179804616,2.964985275394217,4.747283323051046,0.19358624358793616
2023-10-30,7.162120261486962,3.4412291599366007,1.97319381745526,3.73196206444183,0.26083351359215157
2023-10-31,5.643237912067343,3.453904492190285,2.264070744727651,1.6532548333556392,0.22251008183976098
2023-11-01,4.5972917758184,4.146772445486109,3.2012499309738036,2.7834178737758517,0.26626753249610186
2023-11-02,6.123991480872772,3.75832230115282,3.6413767132085972,3.7925658034316028,0.20075300064748822
2023-11-03,6.875252605450493,3.758412069695895,1.8828900337022472,1.6741939671381247,0.1188082042277669
2023-11-04,6.733960241681814,3.74162824048921,1.0083377716003865,3.6762317976394674,0.22335272864678812
2023-11-05,6.724718811300528,2.8276923957597537,1.1493905460105605,3.1079893464834423,0.235552972452548
2023-11-06,7.510702354811369,4.503640593220146,3.0195252395891687,2.4310036001544595,0.225300833660211
2023-11-07,4.77397091891021,3.237530793694664,2.3124835706626174,1.8807847504259074,0.26026726304531594
2023-11-08,6.401880131566275,4.145037934760074,1.387971783024016,4.459050046020941,0.24629984880124264
2023-11-09,6.946760338442821,3.5874139434437726,2.666360718893114,3.776775662697654,0.18652648983977382
2023-11-10,7.191052025584397,3.394274366378511,1.2390189543094172,2.8350547457905524,0.2638207310910487
2023-11-11,7.848253480075906,4.221851757656855,0.6820905727999353,3.034823605670767,0.23835730842853756
2023-11-12,6.194752470752914,3.103159837010446,0.4938219478915652,2.7321716088663783,0.1240733477030022
2023-11-13,6.579957230032842,3.145463463738176,0.9432275909435518,1.1922807982873582,0.20797458308996394
2023-11-14,5.387684450677161,3.7787380907842305,3.0258528671992697,4.288489083072965,0.24571116124598766
2023-11-15,7.082366870660428,3.793623690809389,1.9379513722371882,3.21884269388573,0.21065764034365608
2023-11-16,5.1943240017078995,4.109750408718266,2.072960000342352,3.9543813304181676,0.2898057301903195
2023-11-17,7.360585847260572,4.058279406690557,2.2495752792982975,2.5457702195262017,0.12029825364175391
2023-11-18,8.271712687167025,3.665322400447922,1.2916110430362973,3.0921381901911174,0.24446433857576552
2023-11-19,7.202427363739955,3.752233254915155,1.7162659415160473,3.3199236000022836,0.26489016228590007
2023-11-20,8.424946889986828,3.6273662012591874,1.7932657037335993,4.031158033985802,0.24053063898103444
2023-11-21,5.81977723269035,4.408921097066101,1.3552204516453672,4.792996420737788,0.17711700101288125
2023-11-22,4.701936039915497,3.20897384482982,1.711329411758856,2.6512485180487944,0.17709606264066519
2023-11-23,6.25733300848084,3.715822900926784,2.0026759017854943,2.6523832205518714,0.21731350101500252
2023-11-24,5.578936815421645,4.084762310199335,1.9017072172592009,2.7542911891166817,0.1794196072709053
2023-11-25,5.759850404014282,4.254985016142176,2.4465493563042715,2.403699353369861,0.27663659947316616
2023-11-26,3.167268941450237,3.366133632609807,1.7114962584750273,5.6464633864088505,0.12198612365889008
2023-11-27,6.7634359289736246,3.214736974544648,3.335876184423457,1.318411276904201,0.2278314695945505
2023-11-28,6.532261042677649,3.0792782407684545,1.2738072034113919,5.686397783483036,0.12682299215472756
2023-11-29,7.764607931520429,3.528522477037564,1.6757711457695967,3.638671525260125,0.20803196049980835
2023-11-30,7.3296463831805845,3.827090262089138,2.4152043960494796,2.9174226240465133,0.243116240482139
2023-12-01,6.236985087553545,3.4639097719580687,2.594087074567512,2.1623681581307155,0.1331021833120498
2023-12-02,7.869278167366038,4.049600916774422,1.1350788705033545,2.9595342700734917,0.24080664429793067
2023-12-03,7.829965039449385,3.667221449642025,2.017812781241312,2.4362541339930015,0.12799600624221819
2023-12-04,5.7695155674385665,4.0047514061194835,2.73962686600417,4.380359124497399,0.2241107491258278
2023-12-05,6.794158603097984,3.773589124243289,0.8179269615399319,3.6310292023085857,0.2011106058645771
2023-12-06,8.765743896233833,2.857371611159105,2.0297489530761816,4.67091680537102,0.15961499076185232
2023-12-07,6.98979980221299,3.1250765213822356,0.9104596201243823,2.7095938864934066,0.1223097461710605
2023-12-08,5.266741663160665,4.278556574210276,1.449650465035462,3.1413423289322884,0.2471708279201833
2023-12-09,4.816278474913506,3.2315271423437264,2.168451647210244,2.902596612427758,0.17636102667540118
2023-12-10,4.293022231559731,4.125971010775079,1.9261345363320388,2.6261903112543488,0.11730615545463528
2023-12-11,3.4283750093153094,3.7631220624612354,1.1875136815841858,1.9709610243078433,0.2545578676545466
2023-12-12,5.773880136846123,3.2077258193692013,3.077123221109747,3.7193735610598706,0.14657893669676414
2023-12-13,6.2381550405873165,4.074822511665948,1.8330738495826016,3.341029209629901,0.24729041074110408
2023-12-14,5.035509128855926,3.4611628272763437,2.5399116021936146,2.9527624466094604,0.21297973718814733
2023-12-15,5.473648548856188,3.7757811112572153,3.3014107632087577,3.502943960489462,0.13890580231581023
2023-12-16,5.068902121572303,3.5950727748446543,1.55886570802512,2.5878579811291322,0.1152811454349584
2023-12-17,4.130115335007664,2.3479016765619534,2.59248810578641,3.015200210042912,0.21864980308052515
2023-12-18,6.245188676223148,4.036876774223078,2.432131152361252,3.8620322195832486,0.10504236644788577
2023-12-19,7.503036592173822,4.083590700899433,0.9883622411624036,3.998647035654952,0.11309289697282257
2023-12-20,5.735038693137813,3.452965079002038,3.0657890311158775,4.528187732715589,0.24044381639334012
2023-12-21,8.204152045169591,4.021180082848629,2.1807513637158897,1.8904459611883095,0.20777476828026062
2023-12-22,6.729699126928333,3.26412350715903,1.6737315215303628,2.0373752552969604,0.16525905313087538
2023-12-23,7.839514228667485,3.27431936332935,0.8043014213860519,1.8480751453924025,0.20784558853368473
2023-12-24,6.547543050623647,3.819805862323136,1.0805764279363093,2.3517865322697524,0.2183298655049839
2023-12-25,7.506773472625719,3.3519282748688695,2.0131859029614896,2.664800564854397,0.21305717324889328
2023-12-26,4.383610991817155,3.635410807765117,1.0297129027194554,3.437059692042053,0.2285108023030981
2023-12-27,7.763690081171425,3.230493550087476,2.6061972153572333,4.164549084906719,0.28805762003807345
2023-12-28,6.509754117664045,3.057709959530419,1.7967814754003182,2.6061415807731567,0.1777555040168051
2023-12-29,8.146888572852893,3.803855181367788,0.8508694629627627,3.573972826063504,0.16023028269151524
2023-12-30,6.121628970037465,3.8085224253931775,1.569641528441797,4.277995672204597,0.10768698220603395
2023-12-31,9.112544978028339,3.709602709576682,1.2496878344775506,2.5447423025714144,0.12941461137135338
2024-01-01,7.300565087415181,3.554690972317536,1.1206921083957546,2.7187027457722435,0.12124996317622853
