application_id,credit_score,income,debt_to_income,payment_history,credit_utilization,length_of_credit,number_of_accounts,derogatory_marks,inquiries_last_6_months,employment_length,home_ownership,loan_amount,loan_term,interest_rate,risk_level,decision
APP0165,796,90564,0.3436669152178017,Excellent,0.512693154489173,10.460394702447013,7,1,1,9.348210005149298,Rent,443513.42365025444,24,6.657467996082959,Very Good,Approve
APP0166,741,125993,0.36021750643443123,Excellent,0.2486796732312326,22.929574789096634,7,0,1,13.44868803924686,Rent,348824.79929837375,12,8.775015388458865,Very Good,Approve
APP0167,782,99606,0.10094753800082772,Good,0.5921080205687528,12.418899105396795,8,1,1,5.224684020365689,Rent,336429.83309678914,12,11.526127794373096,Very Good,Approve
APP0168,889,79097,0.30986036929566513,Poor,0.747057376747302,18.638129926226952,9,0,3,6.495857415766315,Own,189006.58595077327,36,5.526763839150873,,Approve
APP0169,675,79868,0.5525211191465514,Excellent,0.0853421158696047,13.892631531013427,9,0,2,18.640916724772453,Own,39107.45720647778,12,11.866122111054317,Good,Decline
APP0170,624,86335,0.7819361106714501,Excellent,0.47341045201583604,22.528728175603675,10,1,0,13.570596908738848,Own,416735.81812073285,48,9.577063405116483,Fair,Decline
APP0171,611,83973,0.6929425788887297,Fair,0.6359138502872868,7.6216063186897145,7,1,6,16.53274295542011,Mortgage,93742.85963649872,48,4.15220928340276,Fair,Decline
APP0172,618,72029,0.1165164752518704,Excellent,0.264465138009234,2.695281629869433,4,0,2,5.422235238708593,Mortgage,192406.73452842858,24,9.687435924002006,Fair,Decline
APP0173,692,67605,0.7289924232723876,Excellent,0.3116052694991767,9.697952526718922,6,0,1,10.875803798597442,Own,304173.7958994501,36,3.8013136585497995,Good,Decline
APP0174,734,63435,0.6482388893090382,Poor,0.5715922175409762,14.754951281184479,7,1,1,19.427925339789965,Own,246304.33189470464,36,3.1716874205594645,Good,Decline
APP0175,727,46150,0.6462632864996863,Good,0.8132449994271763,5.872581513587678,6,4,4,6.374077980564352,Rent,107343.71123394584,12,13.675532038887415,Good,Decline
APP0176,782,57983,0.4205970313025001,Poor,0.7384357572574645,11.289121400035272,10,0,4,3.2095295263408374,Mortgage,78902.01487231912,60,8.878993339253936,Very Good,Approve
APP0177,701,22676,0.378603705068152,Good,0.545660686234646,12.599507530513486,7,1,2,10.21772016449328,Mortgage,70390.6734026424,60,9.519475860483897,Good,Approve
APP0178,845,62541,0.3120410101832349,Fair,0.6706884600936618,2.6643634669599328,15,3,5,7.7564217744975235,Rent,432873.86193460843,60,6.359253259563203,Excellent,Approve
APP0179,673,40285,0.14598640126805607,Excellent,0.3600990996766289,17.915910197341933,5,1,1,3.191544655734271,Rent,25464.179040053477,24,9.512936633489922,Good,Review
APP0180,972,37410,0.2597647544455894,Fair,0.5948206988839441,26.645959411167336,5,1,0,17.77102765406736,Rent,488736.9872039482,36,5.026424305796793,,Approve
APP0181,762,69497,0.27262254448461726,Good,0.44625435245842343,5.400544475638521,6,2,4,19.814478211075556,Own,107279.0582888529,12,11.9477495686143,Very Good,Approve
APP0182,614,99800,0.4388539487971411,Poor,0.21144571598892678,18.336432388643907,8,1,7,11.371643613799955,Own,64057.92547074828,24,12.880189924846627,Fair,Decline
APP0183,592,87957,0.6232110846176858,Poor,0.6464775327956686,20.277436942414543,13,1,3,15.49353536746908,Own,292716.1108406296,48,13.270509359031124,Fair,Decline
APP0184,748,25737,0.43166687987856267,Fair,0.5229949417464987,13.160705732159363,8,0,2,17.18076739092599,Own,49193.11939094135,48,4.279832609135161,Very Good,Review
APP0185,677,40259,0.14049111461301245,Good,0.3548283446605527,21.33183003356383,6,0,1,14.019640120436538,Own,305202.09895016154,48,9.693052804137514,Good,Review
APP0186,771,88519,0.7704528606917428,Fair,0.8246383115668361,12.91121476123935,13,1,2,0.8831209822346242,Mortgage,426807.05595867045,36,12.705011638128394,Very Good,Decline
APP0187,747,40437,0.7599070233658787,Fair,0.06779400015272329,15.634481351345611,5,0,1,3.1526846343363557,Mortgage,33470.03051903817,48,4.538597858548659,Very Good,Decline
APP0188,692,59384,0.649632680203886,Excellent,0.3184071785620716,1.2132382920783824,7,2,1,1.4197838230277293,Mortgage,401935.61621898663,60,4.19426889808892,Good,Decline
APP0189,615,78751,0.7939295310949545,Fair,0.09834918811099957,21.059883309905974,6,2,3,0.1975921328411312,Rent,203293.94608123816,48,12.803303984040252,Fair,Decline
APP0190,548,40791,0.4811376329601841,Excellent,0.7015482187883831,20.17893768939701,6,0,3,6.1199281751447305,Mortgage,88150.41057729289,24,12.560832466694672,Poor,Decline
APP0191,655,67634,0.7739378451772443,Excellent,0.6467913359967237,2.1136254424639924,7,0,6,7.847119209631195,Rent,96287.27533105493,48,8.384317643561616,Fair,Decline
APP0192,785,31649,0.15292352843172555,Poor,0.33164938592586946,11.67925311445886,8,1,3,4.820594646718515,Mortgage,460194.62641017087,60,4.316534026320777,Very Good,Approve
APP0193,721,49965,0.35597652378295996,Excellent,0.6243134668760121,29.391923382958353,6,0,1,1.2920929617264187,Own,64196.81845092559,48,9.19347788780342,Good,Approve
APP0194,575,72994,0.2577668876047361,Excellent,0.3865466422665574,13.201360314489888,9,1,4,10.597261816733551,Mortgage,434723.56568667194,12,7.737638400055994,Poor,Decline
APP0195,717,25175,0.23708315889398904,Poor,0.6928157227090691,15.556416748823409,7,1,3,5.4663863991428325,Own,276679.8642819711,60,9.222569172528152,Good,Approve
APP0196,738,76011,0.19856206422487327,Fair,0.43605611332620015,27.387974586631838,6,0,2,15.920743097271245,Own,29137.52762005515,36,8.27874242430699,Good,Approve
APP0197,611,64509,0.5356895490961977,Good,0.4004377686569157,21.800594400106935,6,1,7,0.16105243250562395,Mortgage,237593.31140149577,48,9.82217296069067,Fair,Decline
APP0198,715,78812,0.6469252990231136,Good,0.8445204281650558,17.880033802602483,6,0,1,16.850541025752207,Mortgage,410550.2620933873,24,11.725556622159527,Good,Decline
APP0199,705,70597,0.5048088795942525,Good,0.2632472349070952,24.136335758891104,5,1,0,19.09507357891914,Own,365839.3659431592,48,12.298318843810303,Good,Decline
APP0200,585,99103,0.2028738967117468,Fair,0.1523802389970806,26.066621727223225,7,1,1,14.32270126307139,Rent,249503.38466551175,24,10.787786378854129,Fair,Decline
APP0201,735,68130,0.6677866389534297,Excellent,0.5468616462705395,14.24975408038074,4,0,2,14.67288130525133,Rent,431424.44105114636,12,5.387287380556712,Good,Decline
APP0202,756,54264,0.54516829501461,Good,0.8739235404415521,14.778142583023227,12,1,5,18.671246232054663,Mortgage,68978.73327231256,36,7.76547630726143,Very Good,Decline
APP0203,808,68057,0.3717159942888969,Fair,0.37116333166810866,12.195477133903237,6,1,1,4.181425706006983,Own,455871.11616226076,60,3.8546883448286597,Excellent,Approve
APP0204,805,78582,0.5718912068752441,Excellent,0.1027312490844643,29.034478060535356,10,1,2,19.891311364171532,Rent,424756.19215684093,60,8.420084736902059,Excellent,Decline
APP0205,562,66221,0.28193348546998304,Poor,0.3384094772131323,21.21782137442016,4,0,1,15.469624067570837,Mortgage,357055.64457204565,36,14.644072952698213,Poor,Decline
APP0206,606,66014,0.3416345459459474,Good,0.4800419061716247,3.4134689200340964,8,0,2,14.531414166555873,Mortgage,410764.99364308716,12,10.700768491092129,Fair,Decline
APP0207,751,47450,0.7422400901923932,Excellent,0.18763455563738166,26.025829076077535,2,0,1,7.221811579905855,Own,276469.59835290635,12,4.855350175961963,Very Good,Decline
APP0208,751,48427,0.3033531539699943,Good,0.6093868853480182,14.936238284251774,6,1,0,10.915549708112211,Rent,340829.59025785676,48,6.222931917305191,Very Good,Approve
APP0209,751,29934,0.4289917877105556,Good,0.8980869806586705,2.9938632862521364,9,0,1,13.07835576546694,Mortgage,284693.0546468117,12,3.7748837556305617,Very Good,Approve
APP0210,1085,108739,0.7230987961772103,Good,0.43397855458422724,16.94180039973602,6,0,4,12.406857226344318,Rent,184159.97994889517,48,5.188966681823592,,Decline
APP0211,757,33903,0.5954049451872693,Excellent,0.3515192732206807,13.09776409029536,10,1,0,14.099692769551615,Mortgage,288741.790706977,24,8.854099721733334,Very Good,Decline
APP0212,813,47677,0.14354225831529194,Fair,0.39059854180929665,26.454732741016123,6,0,2,1.6476347815682124,Mortgage,136158.0129406436,36,7.138276577143593,Excellent,Approve
APP0213,795,47039,0.20311213099527925,Excellent,0.14787425163592097,6.9158435046722335,8,0,3,7.112968656633935,Rent,225736.7937119848,24,5.447547807705201,Very Good,Approve
APP0214,765,87373,0.10548911354034178,Good,0.8007825612122902,24.967473675273304,3,0,1,8.680000331909543,Rent,147579.94955751917,24,4.759180962754273,Very Good,Approve
APP0215,668,57626,0.5416452531604145,Excellent,0.4026018071931492,17.172972044378128,5,1,2,5.212585957499329,Own,70215.01683608061,24,10.872853403726472,Fair,Decline
APP0216,775,96193,0.41337139778729287,Poor,0.3791832497111151,2.583698793190602,11,0,3,3.452545405384475,Own,167712.30963105403,24,9.697228522474214,Very Good,Approve
APP0217,622,48162,0.1939923956315929,Fair,0.6107367319909032,29.183513738439053,9,1,4,2.778549598257256,Own,427473.7369105376,60,13.111683746578414,Fair,Decline
APP0218,676,71974,0.7705538847397394,Excellent,0.425728407791455,15.865842078992797,7,0,3,7.327667845131702,Own,196729.57761472982,12,5.199034628733042,Good,Decline
APP0219,651,44116,0.47076180676193397,Poor,0.6009984484866692,9.435428772715893,8,1,5,9.868834011251318,Rent,376521.7879947458,36,13.175825519138954,Fair,Review
APP0220,708,118628,0.2693253058790224,Fair,0.10222934661116938,14.612798417688484,4,1,1,1.2595288029332141,Own,95846.94857669901,36,9.934934070718274,Good,Approve
APP0221,931,35310,0.45042249980829535,Poor,0.7416648421638933,25.87787572200718,12,0,2,18.929161891810992,Rent,217965.3879921444,24,6.194678327756588,,Review
APP0222,513,72745,0.5757342329145755,Fair,0.8494283599474922,9.842190607166842,11,1,2,15.304866457215168,Mortgage,66279.47397423652,36,6.2826376868221345,Poor,Decline
APP0223,768,80844,0.15336745258149515,Excellent,0.6014505782354781,6.587615498114309,6,0,2,14.617035463709332,Rent,77924.32105006995,48,7.684564681726229,Very Good,Approve
APP0224,538,75344,0.2922926705335244,Poor,0.8613810395299891,4.743066160995562,9,0,3,3.457210499774539,Own,312543.8261461339,36,8.52152660000153,Poor,Decline
APP0225,652,60367,0.6648758436187956,Good,0.1787174672144688,9.637922553316127,14,1,2,12.07601536024378,Rent,307666.09055001545,24,3.990061016842592,Fair,Decline
APP0226,808,61754,0.4217654092818629,Poor,0.4558037610583006,23.62139452416126,8,1,2,10.594498936173348,Rent,114552.23460388249,36,13.103989987995934,Excellent,Approve
APP0227,706,66095,0.48260399942260646,Fair,0.5615357238536302,14.677164590662588,8,0,5,19.649376915733875,Rent,242467.36520151133,12,4.458492831890329,Good,Review
APP0228,592,61324,0.4029712015466285,Excellent,0.5444761503080087,7.5969665071126595,6,0,2,14.953435401603159,Rent,433020.0218191945,24,8.80151811635858,Fair,Decline
APP0229,628,89096,0.1307299598501036,Fair,0.39124251222568673,5.819364988682727,8,0,2,11.515237674324624,Rent,95358.73925147661,60,7.595618798291062,Fair,Decline
APP0230,767,120263,0.21602484587410917,Poor,0.3373717479613222,10.649154818800994,6,1,3,17.016253329402446,Own,19413.16120602227,12,9.147445011743313,Very Good,Approve
APP0231,626,51062,0.41187914711932366,Poor,0.15780041916785598,28.257806813685555,11,0,1,3.1018854172141896,Rent,329477.6189251504,36,13.649790204818064,Fair,Decline
APP0232,721,30754,0.2464298257855495,Good,0.3829810829779364,10.947774665110707,5,0,3,0.30433059381954397,Own,36214.12196345565,60,14.869060078273275,Good,Approve
APP0233,704,62792,0.13498532006177513,Excellent,0.18826169283966238,29.655598202684427,12,1,1,13.804666668290464,Mortgage,490170.7169004985,12,3.2432564721931003,Good,Approve
APP0234,634,129492,0.6905547648362766,Excellent,0.6742108250183856,15.071683217195329,9,1,2,1.9662292047447494,Rent,308713.9390614517,48,7.71887318070233,Fair,Decline
APP0235,914,44908,0.7868347704148811,Poor,0.22750629517040147,6.195753630414376,11,0,2,2.308672799670184,Mortgage,240494.2128935464,12,12.811326371006922,,Decline
APP0236,763,105977,0.6552000117977177,Excellent,0.09978050949185378,26.84306266201177,6,1,2,14.89361452849061,Own,220696.34461191032,60,6.919234563143725,Very Good,Decline
APP0237,497,106942,0.697649445193267,Good,0.5195112171446492,14.35030582090998,9,0,2,5.410696882679781,Rent,290804.62267329637,48,10.78843411102226,Poor,Decline
APP0238,718,51160,0.2693839912219318,Fair,0.5559452728114913,21.580468961631208,9,2,5,12.572624311377858,Mortgage,54405.97399290531,36,14.907110445197526,Good,Approve
APP0239,633,79224,0.7724388828592399,Excellent,0.7911261020884297,29.5276359130654,9,0,3,18.34813852185497,Own,465709.3388215529,24,10.761255465791326,Fair,Decline
APP0240,785,105709,0.23784799311739988,Poor,0.5404343705550296,2.455085159279246,9,0,0,6.3294906327571665,Mortgage,316564.6135904201,36,4.334296531479227,Very Good,Approve
APP0241,620,55521,0.7660008672532826,Fair,0.3436587256649289,3.804142233839447,7,0,1,4.342883156798376,Rent,100149.4638293453,24,13.115183483447828,Fair,Decline
APP0242,688,59910,0.7963735057761658,Fair,0.7325600992973724,21.89324550241993,5,1,1,2.1312576748210343,Rent,285664.71634468477,24,14.599889247510355,Good,Decline
APP0243,750,50457,0.5982059640222341,Good,0.5092370592093078,9.172925095568688,2,1,0,2.6092472283945223,Rent,75295.6878581757,60,11.550101055586412,Very Good,Decline
APP0244,786,39631,0.7868006122542754,Poor,0.11738824193651298,6.344740511552873,9,2,2,1.2444539075768546,Own,18600.831603572937,48,8.028817198116844,Very Good,Decline
APP0245,579,48768,0.4986778456969726,Excellent,0.5309729762662596,2.1414945147721554,6,0,4,1.7528475765948026,Mortgage,318953.32275485905,48,14.380802104145094,Poor,Decline
APP0246,666,34401,0.28167924822326323,Poor,0.821815763608413,1.6335546475998524,7,1,3,8.640091776183079,Own,327756.8375163626,12,14.62286418059038,Fair,Review
APP0247,652,65852,0.40589711996593464,Fair,0.3868657316734875,23.460082490473937,4,1,0,6.417300900479395,Mortgage,296011.3255736736,36,14.22140092198989,Fair,Review
APP0248,634,45750,0.5154926547651503,Poor,0.30187693161483004,4.89856939371695,9,0,1,14.13121628645996,Own,99906.7701364113,60,7.941828027720968,Fair,Decline
APP0249,876,70844,0.1511570934189105,Excellent,0.17194903846531703,14.563897863163376,8,1,3,17.404833164940037,Rent,305680.63066243584,36,12.476492087626163,,Approve
APP0250,740,26102,0.5356402852320723,Excellent,0.17872869364505373,18.571007640205007,10,1,3,15.695464062847686,Mortgage,37690.361053014705,12,10.85015230840872,Good,Decline
APP0251,573,73272,0.7868244857336062,Good,0.41785576169054606,13.422202216496542,9,1,2,10.612745133313044,Mortgage,308526.7942302419,12,5.156479990627042,Poor,Decline
APP0252,791,85838,0.23307535484860936,Excellent,0.5563278505373,1.78609291775076,9,0,1,2.0488423246530685,Mortgage,281468.33936273324,60,9.426178820125848,Very Good,Approve
APP0253,912,15156,0.6548165814018684,Excellent,0.11852309439416149,23.721543575049356,2,0,1,14.195345678831071,Own,331074.8671111588,12,11.972292109543643,,Decline
APP0254,803,74351,0.7355291556457336,Poor,0.8486333006713909,1.3048835117079511,6,1,0,7.256574494537471,Rent,448783.04681867297,60,13.750947311583714,Excellent,Decline
APP0255,548,95691,0.7605911149741547,Poor,0.6918635748284165,23.094806936947037,7,1,3,1.7130078783082037,Mortgage,426675.4715673729,12,13.351180444878642,Poor,Decline
APP0256,651,34758,0.7720949230838131,Fair,0.5486303305411132,26.905830319855557,7,1,2,16.849328144252514,Own,490520.553865644,48,4.855902002225785,Fair,Decline
APP0257,826,106814,0.4650217471050304,Good,0.7541728702981422,13.552357710657997,9,0,2,6.764330343650111,Mortgage,488358.10613892175,60,8.856398957822531,Excellent,Review
APP0258,629,75475,0.7841155355940527,Poor,0.1181587432902963,16.530731719836147,6,0,3,4.3649766502314264,Rent,388436.6497531388,48,8.73922355352942,Fair,Decline
APP0259,744,47374,0.6301171449941073,Excellent,0.4553130460731557,14.832518385911959,6,0,1,17.429041292376862,Mortgage,478645.61486708676,48,13.784844742775068,Very Good,Decline
APP0260,777,63605,0.21317000536587336,Fair,0.5855791578324139,12.287049940079726,10,0,1,18.042677368940097,Rent,434969.10408566485,60,3.023247709642402,Very Good,Approve
APP0261,607,78958,0.43383007452757905,Poor,0.7543549702005459,26.735311525740446,10,0,3,6.779416743831197,Own,366515.40044853673,36,11.864562451523131,Fair,Decline
APP0262,694,66900,0.6028318227604028,Good,0.7159491260418775,26.924071809429723,12,1,3,7.096028385627468,Own,46938.28477544005,24,10.423698198555183,Good,Decline
APP0263,375,78468,0.27313822107335833,Good,0.28550886225638966,10.7386745746045,8,2,3,11.592570551662881,Rent,34034.44525224501,12,14.058857678118795,Poor,Decline
APP0264,597,41983,0.5484306284842212,Fair,0.8497481441253236,18.837022866426242,5,1,1,14.668829876213163,Rent,420423.7880778274,12,8.483008203980855,Fair,Decline
APP0265,674,69234,0.5666203353326336,Fair,0.1556939652162398,27.88031930223006,8,1,0,1.2629840381372692,Own,249931.37035713217,36,10.892066998506008,Good,Decline
APP0266,575,29657,0.21388982066599613,Fair,0.7938635758279793,28.899696469299194,8,1,3,11.866873143769434,Rent,409157.27534371126,24,14.672964365058508,Poor,Decline
APP0267,863,62219,0.49555971871692944,Fair,0.8752992121639257,15.759812172239378,8,0,2,19.056401235671633,Rent,163329.95262105748,36,11.926845154990906,,Review
APP0268,556,42402,0.6401388376850254,Fair,0.20058049473923173,14.131919353245477,14,1,2,5.241877943599073,Mortgage,204848.43057827628,24,3.8086076895572085,Poor,Decline
APP0269,655,46611,0.44922696517515937,Excellent,0.6637561545732175,9.082135161927248,2,0,3,18.176544281938675,Own,353091.4932958466,60,5.010402611672094,Fair,Review
APP0270,713,95902,0.1084721817432752,Excellent,0.0842426909612987,28.80728432252189,7,1,2,19.003366815261874,Own,458510.1010967257,60,12.857413235516976,Good,Approve
APP0271,844,92282,0.10632692835550453,Poor,0.3946094013682817,5.141614829713154,7,1,6,5.383072819421795,Rent,53003.12249465411,48,7.017546491683907,Excellent,Approve
APP0272,556,80228,0.3499205407790086,Good,0.4888408043180229,17.815057705384024,5,1,1,15.084037317707011,Rent,432124.2908709571,48,11.471017327179299,Poor,Decline
APP0273,816,37692,0.7483358479022475,Excellent,0.543548442023189,9.193957758040527,7,0,3,4.7755001663912005,Rent,398576.235190889,60,11.397884800125937,Excellent,Decline
APP0274,701,57089,0.2600737457225262,Excellent,0.8455466610112755,9.091240420086102,8,0,3,14.752223234642655,Own,164614.24265762878,48,14.92440628065846,Good,Approve
APP0275,601,95327,0.5440545822101811,Excellent,0.6214130842000655,12.744089033909466,8,0,1,15.948399425776518,Mortgage,184056.14092446418,60,8.63847268363609,Fair,Decline
APP0276,746,68542,0.2554531094853244,Poor,0.45908625853635143,29.964995138653983,12,0,1,4.9441140742129885,Own,32766.12383873572,36,11.853988326071079,Very Good,Approve
APP0277,719,122983,0.32516899276168404,Fair,0.7382237808260059,2.59402289835484,4,0,1,14.3173908716647,Mortgage,17712.899447191812,12,3.585034527433228,Good,Approve
APP0278,639,74832,0.6936294627210389,Poor,0.8579528978112476,17.77771272790241,6,0,1,16.242090777281796,Rent,243733.00191528726,60,8.551092248317062,Fair,Decline
APP0279,706,69801,0.6102030095889629,Good,0.06875622637994722,3.394592583023038,8,0,3,7.171577442138235,Own,56814.42629368216,60,5.240178537805571,Good,Decline
APP0280,661,57272,0.16677949411924745,Good,0.8851430814176329,5.48110406972505,9,0,2,3.3540555197945388,Mortgage,105060.88906345438,60,13.086858620558122,Fair,Review
APP0281,711,68338,0.4000914146905036,Good,0.12321231820412828,13.74732531141406,6,0,2,1.8392913463502714,Own,424915.9277680651,48,13.078899984192851,Good,Approve
APP0282,766,61188,0.12041883455168513,Good,0.7422287623784471,15.803343809046797,11,0,0,11.507634072198838,Mortgage,289803.9117127217,48,5.836373048468344,Very Good,Approve
APP0283,858,82702,0.43662310262210635,Excellent,0.2882845396687006,8.504979842571196,6,1,1,19.561962386314264,Mortgage,320479.89426039555,48,6.819421837397618,,Review
APP0284,576,88917,0.5637038081907477,Excellent,0.162352709090791,10.177256795358069,9,0,5,16.459006400444324,Own,101864.87210764081,48,11.429733413524225,Poor,Decline
APP0285,913,45350,0.1829518365187061,Poor,0.42387729375675964,3.5220435874220586,12,0,0,8.716792778691056,Rent,416044.2841826656,36,11.859191080947205,,Approve
APP0286,504,31719,0.30221945723641597,Fair,0.5973630925304715,9.793373731483266,7,1,2,10.73241805709917,Own,435310.0884954763,60,10.891579225372485,Poor,Decline
APP0287,684,19094,0.3784856378515099,Good,0.37380906826995375,29.03019474203578,14,1,5,5.590557708236378,Rent,266430.52091939125,36,14.960335650313935,Good,Review
APP0288,758,77699,0.7436717172592349,Poor,0.09638059704029411,28.39651406850197,6,0,1,3.2613173472012713,Mortgage,457153.3082205433,48,13.424198543821344,Very Good,Decline
APP0289,728,37415,0.7952785107960749,Excellent,0.5595419687099091,10.711470413972565,9,1,1,9.641623164645466,Mortgage,423966.026227745,36,8.00470656903027,Good,Decline
APP0290,637,11177,0.1314379092969311,Excellent,0.8170427846940735,17.554764152084086,8,0,2,9.270031323343703,Own,368348.8465704746,60,6.923720658502603,Fair,Decline
APP0291,679,74714,0.6327055464467745,Fair,0.3757330610551639,27.378266342217387,10,1,1,10.438599056075205,Own,369697.19868987805,60,10.162196975952966,Good,Decline
APP0292,650,127324,0.3602068464816403,Fair,0.23388286098620298,1.1793308565860037,9,1,0,19.056091711278814,Rent,61642.802235923016,48,12.811636030002045,Fair,Review
APP0293,641,64848,0.3747207303606361,Fair,0.4261907440428931,24.509823539790165,5,2,3,12.077906002895444,Rent,142709.65847087622,60,8.704121684838634,Fair,Decline
APP0294,784,85962,0.627985481342916,Poor,0.09110830439146374,28.50271703087865,7,1,0,12.115436732447476,Own,42755.13771066126,36,11.852311281979674,Very Good,Decline
APP0295,735,67045,0.7428985025017861,Excellent,0.7474144468082335,3.6484462956731547,10,0,1,2.5604952572215356,Rent,14253.792520891244,24,3.2299204740725087,Good,Decline
APP0296,630,62527,0.765650016151784,Excellent,0.7523896893076587,5.68198289495471,6,0,2,19.92977732353641,Rent,87571.67037811596,60,14.11008129957725,Fair,Decline
APP0297,789,87976,0.5039858102268245,Fair,0.5498003939151841,28.86164278036931,7,0,2,15.45689888469337,Own,441438.7194970006,36,12.28601673018543,Very Good,Decline
APP0298,730,57743,0.349984811510352,Good,0.35013745559763104,16.588664165570044,8,1,0,17.544066881880095,Own,127538.28892766524,36,7.7302810411695955,Good,Approve
APP0299,781,71684,0.6512843601011455,Fair,0.7298158597789158,1.4117023996799873,6,1,3,8.286008236619882,Mortgage,485375.4416699436,36,7.608147906231505,Very Good,Decline
APP0300,762,73042,0.2757009682836102,Poor,0.5214839710701121,8.471327964142345,5,0,2,10.042561915712497,Mortgage,302672.589784991,60,4.2346416929820645,Very Good,Approve
APP0301,617,48297,0.49485182018346247,Fair,0.7520424622675138,14.048366553796928,7,0,0,10.44167618324553,Own,126256.65894099828,24,12.79384468659034,Fair,Decline
APP0302,643,89801,0.35100492306741127,Fair,0.5867399736955675,21.09435841971826,4,1,3,3.8818907857921037,Mortgage,253594.09370726426,48,12.223554111086212,Fair,Decline
APP0303,774,60626,0.5596417515955133,Poor,0.7167446522308777,22.26165096596719,12,1,3,13.789783126539144,Rent,117356.46312305653,48,10.562996490427395,Very Good,Decline
APP0304,761,46106,0.26827923902545486,Fair,0.558778544235096,29.867223874838228,12,1,2,18.05953447234913,Own,492147.0435093632,60,4.217477665728414,Very Good,Approve
APP0305,697,78412,0.23411506201437807,Excellent,0.40201990798331627,9.337824782129012,9,0,4,3.27411636276838,Mortgage,425159.8421134323,60,6.148096387644849,Good,Review
APP0306,711,42538,0.742767360672806,Good,0.864253980937217,16.60838295418578,7,1,1,1.72636546972329,Own,22857.00650334126,12,8.50697367917542,Good,Decline
APP0307,827,65704,0.17126257806467585,Fair,0.509946751147018,16.466382887928546,5,0,2,14.764378110806843,Mortgage,474410.2554190609,24,6.191663325170712,Excellent,Approve
APP0308,640,64772,0.4541705354144522,Poor,0.5643260907594576,12.763712523969888,5,0,3,5.464036633459641,Own,363321.90257841477,36,8.207687077834844,Fair,Decline
APP0309,754,92147,0.25459694807410627,Good,0.23741449350253685,5.905694921430186,7,0,2,12.477250832346588,Rent,50366.81349042638,36,5.711490487651828,Very Good,Approve
APP0310,679,76867,0.12725097432796723,Poor,0.581803171013185,29.346240332331433,6,0,4,13.915166759843613,Mortgage,338612.49569995835,48,7.195206045672201,Good,Review
APP0311,678,64374,0.1252131728039985,Good,0.5358665020605022,25.746198413330998,7,1,1,6.438215271636436,Own,326994.0820031859,60,10.827562603159532,Good,Review
APP0312,809,85444,0.22265524047407917,Good,0.2071126382549712,15.451657820532878,9,0,1,16.302891948515686,Rent,117206.4854457159,24,13.708332969356341,Excellent,Approve
APP0313,782,99755,0.7067392481542002,Fair,0.10064903275017216,18.494117257836866,8,0,5,10.999779642284338,Mortgage,381638.88300371205,48,7.620368174793903,Very Good,Decline
APP0314,781,78945,0.29773512078391867,Excellent,0.5637054217575554,7.590570553230207,6,2,3,17.379988159036056,Mortgage,52661.704623353886,24,11.30289877392909,Very Good,Approve
APP0315,830,65258,0.765321419402707,Fair,0.6991384289477725,16.76982504136066,9,0,2,15.26587105117895,Own,249828.13880331142,60,4.617517036590243,Excellent,Decline
APP0316,702,32204,0.5071356050924355,Poor,0.49489116528370697,21.154133860522798,8,2,5,17.371512640749074,Rent,14862.371509913082,36,9.489815734269138,Good,Decline
APP0317,768,38372,0.4056299328381363,Poor,0.24275673152169885,15.939843823211074,5,1,4,0.4032276423578818,Own,484681.36955842574,12,14.060450706654162,Very Good,Approve
APP0318,668,57369,0.5060621842686183,Good,0.6165436801890797,29.718269946963296,9,0,4,4.870125214771894,Mortgage,378266.17957068555,24,3.335229653488601,Fair,Decline
APP0319,732,49762,0.46168886965838746,Good,0.11808986761816191,18.72890803118406,6,0,5,1.8001588089187726,Own,87837.51731823145,36,6.210688340721703,Good,Review
APP0320,686,60325,0.6311433776301276,Excellent,0.4255586490816614,11.758237665172903,8,0,3,8.841660343786984,Own,177420.27957612867,24,4.589922404161731,Good,Decline
APP0321,709,66416,0.2977472461809966,Fair,0.18886174463865715,23.392408800859304,6,2,3,17.799202432306366,Rent,88675.56512600638,24,9.397457753956978,Good,Approve
APP0322,759,78242,0.3471352741202117,Poor,0.20679019340090085,5.943412835867619,7,0,1,9.350805245337384,Rent,385642.5574233642,24,11.155709568855904,Very Good,Approve
APP0323,618,63237,0.7258660117732756,Good,0.2219498567844731,12.15095859748173,8,0,5,16.994260891607883,Mortgage,38859.199459580435,60,3.693350304757312,Fair,Decline
APP0324,909,77162,0.7625195592052839,Excellent,0.3787009984873812,11.061809560949989,5,0,8,6.543564760386358,Rent,421799.26122621994,48,3.8434130476866155,,Decline
APP0325,599,66611,0.7247907592405323,Poor,0.09347767477733798,13.52240575812554,8,0,0,6.791401456105048,Own,471676.2060295076,24,13.435550312986864,Fair,Decline
APP0326,578,15613,0.39361359577011956,Good,0.38812442478973347,23.671614951933062,5,0,2,17.91123460653755,Mortgage,341547.6919750869,60,8.4747977828101,Poor,Decline
APP0327,815,41516,0.6462558521048173,Poor,0.4849513300474957,15.041017932738816,9,1,0,8.516342930234032,Rent,114353.07050070276,12,8.555419195663774,Excellent,Decline
APP0328,779,61397,0.43343501331076917,Excellent,0.46080014222137644,24.026419057712918,11,1,0,15.795309755893328,Own,186444.1469486399,48,14.334964739497401,Very Good,Review
